Unnamed: 0.1,Unnamed: 0,Username,Text,Date Created,Number of Likes,Number of Retweet,Number of Replies,Source of Tweet,User ID,Conversation ID,status,Category,translated,translated cleaned,sentiment Scores,sentiment,sentiment_label,SVM Predicted Label
10204,10204,IDidapur,"@missfazura Tumpang rezeki dan tolong saya RT ya. 
Jom beli set Lai chi Kang buat minuman berbuka!
Boleh disajikan untuk 5-6 orang 1 pax. 
Boleh order dari shopee ya. 
Klik Linknya: 
https://t.co/N1LHNrs4xy

Atau mesej sini ya bagi yang tiada akaun shopee: https://t.co/ApN8l0ub4T https://t.co/AK1J3NFtXB",2021-05-02 00:51:30+00:00,0,0,0,Twitter for Android,1388657366619484161,1388492467847057409,reply,Celebrity,"@missfazura Good luck and help me RT yes.
Let's buy a Lai chi Kang set for breaking the fast!
Can be served for 5-6 people 1 pax.
You can order from shopee.
Click the link:
https://t.co/N1LHNrs4xy

Or message here for those who don't have a shopee account: https://t.co/ApN8l0ub4T https://t.co/AK1J3NFtXB",good luck buy lai chi kang set breaking fast served people pax order shopee click link message shopee account,"{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.7096}",0.7096,Positive,
10205,10205,nurshahida19__,"@missfazura wsalam kak fazura 🙈 eyy dia panggil kita darlings pulak 😻 hihi darling darling kat luar sana taknak wangi wangi kee? raya dah nak dekat ni 😚 banyak scent available but in limited stock hehe RM35/each, order here &gt; https://t.co/k1y9YJoC2I https://t.co/w6GTbPtRaZ",2021-05-02 01:26:48+00:00,2,2,0,Twitter for Android,1388666249580711938,1388492467847057409,reply,Celebrity,"@missfazura hello sister Fazura 🙈 eyy she calls us darlings again 😻 lol darling darling don't you smell fragrant out there? Raya is almost here 😚 many scents available but in limited stock hehe RM35/each, order here &gt; https://t.co/k1y9YJoC2I https://t.co/w6GTbPtRaZ",sister fazura eyy calls darlings lol darling darling smell fragrant raya scents limited stock hehe order gt,"{'neg': 0.066, 'neu': 0.385, 'pos': 0.549, 'compound': 0.93}",0.93,Positive,1.0
10218,10218,RadziCOYS,@missfazura وَعَلَيْكُمُ السَّلَام,2021-05-02 04:17:51+00:00,0,0,0,Twitter for iPhone,1388709296431505411,1388492467847057409,reply,Celebrity,@missfazura Peace be upon you,peace,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5423}",0.5423,Positive,
10222,10222,kotunkendy,@missfazura Waalaikumusalam akak Fazura yang cantik 😍 saya suka akak Fazura,2021-05-02 05:42:09+00:00,0,0,0,Twitter for iPhone,1388730507681144835,1388492467847057409,reply,Celebrity,@missfazura Waalaikumusalam sister Fazura beautiful 😍 I love sister Fazura,waalaikumusalam sister fazura beautiful love sister fazura,"{'neg': 0.0, 'neu': 0.382, 'pos': 0.618, 'compound': 0.8442}",0.8442,Positive,
10224,10224,shazlan_90,"@missfazura Tumpang iklan Jawatan Kosong! ☺️

Jawatan Kosong di DENAI ALAM.

Baker’s Cottage Denai Alam
Jawatan: Service Crew.

Berminat pm saya laju-laju. 🙏🏻",2021-05-01 18:31:44+00:00,0,0,0,Twitter for iPhone,1388561795581841410,1388492467847057409,reply,Celebrity,"@missfazura Vacancy ads! ☺️

Vacancy at DENAI ALAM.

Baker's Cottage Nature Trail
Position: Service Crew.

Interested, pm me quickly. 🙏🏻",vacancy ads vacancy denai alam bakers cottage nature trail position service crew interested,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.4019}",0.4019,Positive,
10226,10226,manroux_,@missfazura okay baik Fazura,2021-05-02 05:57:28+00:00,0,0,0,Twitter for iPhone,1388734365937537024,1388492467847057409,reply,Celebrity,@missfazura okay good Fazura,good fazura,"{'neg': 0.0, 'neu': 0.256, 'pos': 0.744, 'compound': 0.4404}",0.4404,Positive,1.0
10229,10229,ayuescha,@missfazura salam kak fazura. tadi saya nampak kak fazura dalam melodi cantik angattttt. insecure kite auw🤣😝btw nak duit raya sikit. 🙂,2021-05-02 10:11:00+00:00,0,0,0,Twitter for iPhone,1388798169689989125,1388492467847057409,reply,Celebrity,@missfazura greetings sister Fazura. I just saw sister Fazura in a beautiful melody. I'm insecure auw🤣😝 btw I want some Raya money. 🙂,sister fazura sister fazura beautiful melody insecure auw btw raya money,"{'neg': 0.178, 'neu': 0.573, 'pos': 0.248, 'compound': 0.2732}",0.2732,Positive,
10233,10233,shxmil_in,@missfazura Waalaikumussalam darlings...,2021-05-01 14:55:57+00:00,0,0,0,Twitter for Android,1388507490896076805,1388492467847057409,reply,Celebrity,@missfazura Waalaikumussalam darlings...,waalaikumussalam darlings,"{'neg': 0.0, 'neu': 0.238, 'pos': 0.762, 'compound': 0.4939}",0.4939,Positive,1.0
10237,10237,malicororo,@missfazura Waalaikumsalam beautiful♥️🦖,2021-05-01 15:15:56+00:00,0,0,0,Twitter for iPhone,1388512517018689546,1388492467847057409,reply,Celebrity,@missfazura Waalaikumsalam beautiful♥️🦖,waalaikumsalam beautiful,"{'neg': 0.0, 'neu': 0.204, 'pos': 0.796, 'compound': 0.5994}",0.5994,Positive,
10243,10243,Hulahoppie,@missfazura Walaikumsalam ❤️❤️❤️❤️,2021-05-01 15:59:04+00:00,0,0,0,Twitter for iPhone,1388523372653338630,1388492467847057409,reply,Celebrity,@missfazura Peace be upon you ❤️❤️❤️❤️,peace,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5423}",0.5423,Positive,
10245,10245,azmy5089,@missfazura Lots of love juga❤️,2021-05-01 16:04:25+00:00,0,0,0,Twitter for Android,1388524719960326144,1388492467847057409,reply,Celebrity,@missfazura Lots of love too❤️,lots love,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}",0.6369,Positive,
10256,10256,faruqmcgrath,"@missfazura Saya tak jual lemang tapi keropok lekor. Kalau miss faz nak, free je saya bagi. Janji neelofa kalah https://t.co/MWAnpYXODJ",2021-04-27 10:50:09+00:00,708,148,18,Twitter for Android,1386996080064098306,1386944023072440320,reply,Celebrity,"@missfazura I don't sell lemang but lekor crackers. If you miss faz, I'll give it to you for free. Neelofa's promise lost https://t.co/MWAnpYXODJ",sell lemang lekor crackers faz ill free neelofas promise lost,"{'neg': 0.305, 'neu': 0.359, 'pos': 0.335, 'compound': 0.128}",0.128,Positive,
10257,10257,syafique,@faruqmcgrath @missfazura Nak make sure @missfazura beli. Kena ada kempen ni. Haha,2021-04-28 00:24:39+00:00,0,0,1,Twitter for iPhone,1387201057650995200,1386944023072440320,reply,Celebrity,@faruqmcgrath @missfazura I want to make sure @missfazura buy it. There has to be this campaign. Haha,buy campaign haha,"{'neg': 0.0, 'neu': 0.4, 'pos': 0.6, 'compound': 0.4588}",0.4588,Positive,1.0
10258,10258,bumilangit,"@missfazura Hi dear!! 

Lemang toki is the best dear. Tambah lagi rendang azwan ali ummmmphhh. 

Tapi kalau jumpa lemang perisa pisang tiruan tu jangan beli tau, tu @Neelofa punya. Tak sedap. 

Have a great ramadan darling! Xoxo",2021-04-27 07:56:07+00:00,722,199,14,Twitter for iPhone,1386952284291035136,1386944023072440320,reply,Celebrity,"@missfazura Hi dear!!

Lemang toki is the best dear. Add more rendang azwan ali ummmmphhh.

But if you find fake banana flavored lemang, don't buy it, it's @Neelofa's. Not delicious.

Have a great Ramadan darling! Xoxo",lemang toki add rendang azwan ali ummmmphhh fake banana flavored lemang buy delicious great ramadan darling xoxo,"{'neg': 0.101, 'neu': 0.391, 'pos': 0.508, 'compound': 0.926}",0.926,Positive,
10260,10260,suffikamari,"@missfazura Hi Ms Fazura, I can deliever the most joyful lemang in Hulu Langat, they said the best from Ulu Pangsun to the nearest Kajang Town.  Tak percaya meh? meh kite belanja miss layan video bawah ni  yer:

https://t.co/FNR5LmR2FK

Enjoy~🬇🬇🬇",2021-04-27 07:27:42+00:00,54,29,1,Twitter for Android,1386945131320733696,1386944023072440320,reply,Celebrity,"@missfazura Hi Ms Fazura, I can deliver the most joyful lemang in Hulu Langat, they said the best from Ulu Pangsun to the nearest Kajang Town. Can't believe it? I'm about to go shopping, miss the video below:

https://t.co/FNR5LmR2FK

Enjoy~🬇🬇🬇",fazura deliver joyful lemang hulu langat ulu pangsun nearest kajang town shopping video enjoy,"{'neg': 0.0, 'neu': 0.628, 'pos': 0.372, 'compound': 0.7964}",0.7964,Positive,
10261,10261,___nnik,@missfazura Eloklah makan lemang. Jangan makan burger okay!,2021-04-27 07:27:56+00:00,2879,343,9,Twitter for iPhone,1386945192146530306,1386944023072440320,reply,Celebrity,@missfazura It's good to eat lemang. Don't eat burgers okay!,good eat lemang dont eat burgers,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}",0.4404,Positive,1.0
10262,10262,pittssuda,"@missfazura Salam fazura, lemang tu sedap makan dengan dendeng mak saya buat ni. Kalau tak keberatan, boleh dm saya alamat, saya hantarkan. Ini bukan rasuah, tapi hadiah sebagai peminat dan saje nak tambah pahala di bulan romdon ni. 😁 https://t.co/rAvecPDW9x",2021-04-27 07:33:04+00:00,95,24,2,Twitter for iPhone,1386946481697947649,1386944023072440320,reply,Celebrity,"@missfazura Greetings fazura, lemang is delicious to eat with jerky my mother made this. If you don't mind, you can DM me the address, I will send it. This is not a bribe, but a gift as a fan and just want to add reward in this month of Romdon. 😁 https://t.co/rAvecPDW9x",fazura lemang delicious eat jerky mother mind dm address send bribe gift fan add reward month romdon,"{'neg': 0.068, 'neu': 0.455, 'pos': 0.477, 'compound': 0.8957}",0.8957,Positive,
10264,10264,SyafieyqRahman,@missfazura Waalaikumsalam. May i suggest @mao_le3 . His family history about buat lemang ni jarang mengecewakan. Even saya sendiri first puasa dah tanya lemang ada tak. 🥺,2021-04-27 07:34:41+00:00,2,2,1,Twitter for iPhone,1386946892240621569,1386944023072440320,reply,Celebrity,"@missfazura Waalaikumsalam. May I suggest @mao_le3. His family history about buat lemang rarely disappoints. Even I myself, for the first time fasting, have already asked if there is any lemang. 🥺",waalaikumsalam family history buat lemang rarely disappoints time fasting asked lemang,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.2924}",0.2924,Positive,
10267,10267,jaimeeroquai,@missfazura i just wanna say pls stay classy as always #teamfazura,2021-04-27 07:42:11+00:00,80,4,1,Twitter for iPhone,1386948778083504129,1386944023072440320,reply,Celebrity,@missfazura i just wanna say pls stay classy as always #teamfazura,wanna pls stay classy teamfazura,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4939}",0.4939,Positive,
10269,10269,arfdy12,"@missfazura Tak tau nak suggest lemang. Tapi Kalau nak cari baju untuk baby Fatima boleh tengok di kedai saya. Ataupun online di https://t.co/9qPDf87mBp

Harap yang baca boleh RT untuk rezeki saya menjelang hari raya 🙏🏻 https://t.co/iK8OSp0QvA",2021-04-27 07:46:35+00:00,19,9,0,Twitter for iPhone,1386949885274984449,1386944023072440320,reply,Celebrity,"@missfazura I don't know how to suggest lemang. But if you want to find clothes for baby Fatima, you can look at my store. Or online at https://t.co/9qPDf87mBp

Hope those who read can RT for my sustenance before Hari Raya 🙏🏻 https://t.co/iK8OSp0QvA",lemang clothes baby fatima store online hope read sustenance hari raya,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.4404}",0.4404,Positive,
10272,10272,horlicks110,"@missfazura Lemang panjang bangi sedap! Pernah mkn sekali raya tahun lepas tp dia punya sedap tu nk cerita, sy yg x suka mkn lemang, jd suka mkn lemang. Rendang dia pun sedap baq ang.",2021-04-27 08:13:22+00:00,16,2,0,Twitter for iPhone,1386956625362120711,1386944023072440320,reply,Celebrity,@missfazura Lemang long bangi is delicious! I had eaten it at Raya last year but it was delicious. His rendang is also delicious.,lemang long bangi delicious eaten raya year delicious rendang delicious,"{'neg': 0.0, 'neu': 0.387, 'pos': 0.613, 'compound': 0.9022}",0.9022,Positive,1.0
10273,10273,itsmienhafidz,@missfazura Very recommended!! Lemang Urut Kota Damansara cukup lemak masin 😘 https://t.co/DumHnXbIzh,2021-04-27 08:21:44+00:00,69,33,8,Twitter for iPhone,1386958729942237184,1386944023072440320,reply,Celebrity,@missfazura Very recommended!! Lemang Massage Kota Damansara is enough salty fat 😘 https://t.co/DumHnXbIzh,recommended lemang massage kota damansara salty fat,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.2023}",0.2023,Positive,1.0
10274,10274,mfaizhasni,@missfazura @AdarnDresser Wasalam faz. Kat salak tinggi ada faz yg sedap. Kalau faz tak keberatan beli kat sini. Tunjuk port baek,2021-04-27 08:28:29+00:00,5,1,3,Twitter for Android,1386960429147049987,1386944023072440320,reply,Celebrity,@missfazura @AdarnDresser Greetings faz. At high salak there is a delicious phase. If you don't mind buying it here. Show good port,faz high salak delicious phase mind buying good port,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}",0.765,Positive,
10278,10278,TariqGhakhar1,@missfazura @soyoulikeart Banyak darling green queen,2021-04-27 07:31:48+00:00,0,0,0,Twitter for Android,1386946165040627717,1386944023072440320,reply,Celebrity,@missfazura @soyoulikeart Many darling green queens,darling green queens,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.5859}",0.5859,Positive,
10281,10281,MariBuatDuit,@missfazura PERFECT TIMING 🔥,2021-04-27 07:35:12+00:00,0,0,0,Twitter for iPhone,1386947018254258176,1386944023072440320,reply,Celebrity,@missfazura PERFECT TIMING 🔥,perfect timing,"{'neg': 0.0, 'neu': 0.213, 'pos': 0.787, 'compound': 0.5719}",0.5719,Positive,
10282,10282,wnn_tasha,@missfazura Aaaa sedapnya lemang. My fav part paling hujung tu. Lembik2 penuh santan fuh tangkap kepala 😅,2021-04-27 07:40:56+00:00,0,0,0,Twitter for iPhone,1386948464458625026,1386944023072440320,reply,Celebrity,"@missfazura Aaaa, it's delicious. My fav part is the very end. Fluffy full of coconut milk fuh catch your head 😅",aaaa delicious fav fluffy coconut milk fuh catch head,"{'neg': 0.0, 'neu': 0.511, 'pos': 0.489, 'compound': 0.7717}",0.7717,Positive,
10285,10285,nuyulizni,"@missfazura Teringat Faz suka makan burger stall tepi jalan dulu. Tapi Faz beli betul-betul kan? Ada story Fattah belikan. Tak main la ambik gambar google yedak? 

Oh my Dior, panassss!! *Style Intan Mastura*",2021-04-27 07:42:04+00:00,6,0,0,Twitter for Android,1386948748392112128,1386944023072440320,reply,Celebrity,"@missfazura I remember Faz used to like to eat burger stalls on the side of the road. But Faz really bought it, right? There is a Fattah story, buy it. It's not fun to take google pictures, right?

Oh my Dior, it's hot!! *Diamond Style Mastura*",remember faz eat burger stalls road faz bought fattah story buy fun google pictures dior hot diamond style mastura,"{'neg': 0.0, 'neu': 0.749, 'pos': 0.251, 'compound': 0.6908}",0.6908,Positive,
10289,10289,faithluvvvv,@missfazura Mommy darling..can try Lemang Daun Lerek kt Masjid Simpang 3 Gombak. Memang sedap!!😋😘,2021-04-27 07:47:01+00:00,6,3,0,Twitter for Android,1386949995375456262,1386944023072440320,reply,Celebrity,@missfazura Mommy darling..can try Lemang Daun Lerek at Simpang 3 Gombak Mosque. It's delicious!!😋😘,mommy darlingcan lemang daun lerek simpang gombak mosque delicious,"{'neg': 0.0, 'neu': 0.684, 'pos': 0.316, 'compound': 0.5719}",0.5719,Positive,
10291,10291,cila_pacila,"@missfazura Hi Faz, cuba check it out IG: lemang_panjang...Lemang diaorg sedap n lembut gak...🥰",2021-04-27 07:51:23+00:00,2,0,0,Twitter Web App,1386951092886376448,1386944023072440320,reply,Celebrity,"@missfazura Hi Faz, try checking it out on IG: lemang_panjang... Lemang is delicious and soft isn't it... 🥰",faz checking lemang panjang lemang delicious soft,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,Positive,
10292,10292,bynursyazwani,@missfazura @beeyourself___ Kak faz.. Area cheras.. Sedapppp.. Lemak cukup.. Rendang dia pun sedap.. Area2 ppr desa tun razak,2021-04-27 07:51:28+00:00,2,0,0,Twitter for Android,1386951115376250887,1386944023072440320,reply,Celebrity,@missfazura @beeyourself___ Sis faz.. Area cheras.. Sedapppp.. Enough fat.. Rendang is also delicious.. Area2 ppr desa tun razak,sis faz area cheras sedapppp fat rendang delicious area ppr desa tun razak,"{'neg': 0.0, 'neu': 0.764, 'pos': 0.236, 'compound': 0.5719}",0.5719,Positive,
10295,10295,BamGadgets,@missfazura @fazrenorhad89 lemang sedap!,2021-04-27 07:47:44+00:00,0,0,1,Twitter for iPhone,1386950174283493377,1386944023072440320,reply,Celebrity,@missfazura @fazrenorhad89 delicious!,delicious,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}",0.5719,Positive,
10297,10297,teaqah,@missfazura Lemang dekat area Banting. Banyak yang sedap sedap.,2021-04-27 07:49:42+00:00,0,0,1,Twitter Web App,1386950669085466625,1386944023072440320,reply,Celebrity,@missfazura Lemang near Banting area. Many are delicious.,lemang banting area delicious,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",0.5719,Positive,
10300,10300,pecal23,@missfazura Salam. Kalau faz teringin nak merasa cookied homemade yg sedap boleh la try order dgn wife saya ye. Hehe,2021-04-27 07:54:47+00:00,3,0,0,Twitter for iPhone,1386951949354901508,1386944023072440320,reply,Celebrity,"@missfazura Greetings. If you want to taste delicious homemade cookies, you can try ordering with my wife. Hehe",taste delicious homemade cookies ordering wife hehe,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5719}",0.5719,Positive,
10301,10301,NoorDato,@missfazura Nk sdp order lemang daub lereh ... insallah mmg lembut ...dan akan puas hati bla makan,2021-04-27 07:55:27+00:00,0,1,0,Twitter for iPhone,1386952117051555843,1386944023072440320,reply,Celebrity,@missfazura I would like to order lemang daub lereh ... inshallah it will be soft ... and I will be satisfied without eating it,order lemang daub lereh inshallah soft satisfied eating,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.4215}",0.4215,Positive,
10302,10302,adibkhld,"@missfazura Bila dah beli lemang, jangan lupa sediakan perlindungan takaful sekali. Walaupun tak ada kaitan. Pape boleh roger.",2021-04-27 07:56:06+00:00,11,0,1,Twitter for iPhone,1386952279568261121,1386944023072440320,reply,Celebrity,"@missfazura When you buy a lemang, don't forget to provide takaful protection once. Even if it has nothing to do with it. Pape can roger.",buy lemang forget provide takaful protection pape roger,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}",-0.2263,Negative,0.0
10303,10303,thirtyoneyea,@missfazura Fattah is winning,2021-04-27 08:01:20+00:00,4,0,0,Twitter for iPhone,1386953598601359363,1386944023072440320,reply,Celebrity,@missfazura Fattah is winning,fattah winning,"{'neg': 0.0, 'neu': 0.227, 'pos': 0.773, 'compound': 0.5267}",0.5267,Positive,
10311,10311,roteaplanta,@missfazura Takde kena mengena but do come more often here and we love you hehe❤️,2021-04-27 08:21:47+00:00,13,0,0,Twitter for iPhone,1386958742294466567,1386944023072440320,reply,Celebrity,@missfazura Takde kena mengena but do come more often here and we love you hehe❤️,takde kena mengena love hehe,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,Positive,1.0
